--------- beginning of crash
06-11 21:56:53.687 F/linker  (29981): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 22:00:41.417 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":{"error":"no such element","message":"An element could not be located on the page using the given search parameters","stacktrace":"io.appium.uiautomator2.common.exceptions.ElementNotFoundException: An element could not be located on the page using the given search parameters\n\tat io.appium.uiautomator2.utils.ElementLocationHelpers.findElement(ElementLocationHelpers.java:156)\n\tat io.appium.uiautomator2.handler.FindElement.safeHandle(FindElement.java:60)\n\tat io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.java:59)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleRequest(AppiumServlet.java:259)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleHttpRequest(AppiumServlet.java:253)\n\tat io.appium.uiautomator2.http.ServerHandler.channelRead(ServerHandler.java:77)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:102)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:438)\n\tat io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:328)\n\tat io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:302)\n\tat io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:253)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:287)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1422)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:931)\n\tat io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:163)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:700)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:635)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:552)\n\tat io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:514)\n\tat io.netty.util.concurrent.SingleThreadEventExecutor$6.run(SingleThreadEventExecutor.java:1044)\n\tat io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)\n\tat io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)\n\tat java.lang.Thread.run(Thread.java:923)\n"}}
06-11 22:00:41.470 D/JioStbInactivityTimer(  926): Timer: count 857 warningTimeout:10680 timeout:10800
06-11 22:00:41.470 D/JioStbInactivityTimer(  926): isUserActive: Curr:4414283 Prev:4414283
06-11 22:00:41.493 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:41.577 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 2
06-11 22:00:41.594 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:41.694 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:41.731 I/ThermalService(  969): CPU temperatures: [58.500004]
06-11 22:00:41.760 D/rtk_heartbeat(  349): heartbeat_timed_out: heartbeatCmdCount = 5251, expected nextSeqNum = 5251
06-11 22:00:41.762 D/rtk_heartbeat(  349): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 5251,should SeqNum=5251, status = 0
06-11 22:00:41.794 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:41.894 I/chatty  (  397): uid=0(root) DK-SiCntrl identical 1 line
06-11 22:00:41.994 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:42.003 I/appium  (31426): channel read: POST /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element
06-11 22:00:42.004 I/appium  (31426): FindElement command
06-11 22:00:42.006 I/appium  (31426): method: 'xpath', selector: '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']'
06-11 22:00:42.006 I/appium  (31426): Waiting up to 10000ms for the device to idle
06-11 22:00:42.012 I/appium  (31426): The following attributes will be included to the page source: [resource-id]
06-11 22:00:42.077 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 3
06-11 22:00:42.095 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:42.147 I/appium  (31426): Took 0ms to retrieve 0 matches for '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']' XPath2 query
06-11 22:00:42.152 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":{"error":"no such element","message":"An element could not be located on the page using the given search parameters","stacktrace":"io.appium.uiautomator2.common.exceptions.ElementNotFoundException: An element could not be located on the page using the given search parameters\n\tat io.appium.uiautomator2.utils.ElementLocationHelpers.findElement(ElementLocationHelpers.java:156)\n\tat io.appium.uiautomator2.handler.FindElement.safeHandle(FindElement.java:60)\n\tat io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.java:59)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleRequest(AppiumServlet.java:259)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleHttpRequest(AppiumServlet.java:253)\n\tat io.appium.uiautomator2.http.ServerHandler.channelRead(ServerHandler.java:77)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:102)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:438)\n\tat io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:328)\n\tat io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:302)\n\tat io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:253)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:287)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1422)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:931)\n\tat io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:163)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:700)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:635)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:552)\n\tat io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:514)\n\tat io.netty.util.concurrent.SingleThreadEventExecutor$6.run(SingleThreadEventExecutor.java:1044)\n\tat io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)\n\tat io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)\n\tat java.lang.Thread.run(Thread.java:923)\n"}}
06-11 22:00:42.195 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:42.206 I/appium  (31426): channel read: POST /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element
06-11 22:00:42.207 I/appium  (31426): FindElement command
06-11 22:00:42.209 I/appium  (31426): method: 'xpath', selector: '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']'
06-11 22:00:42.210 I/appium  (31426): Waiting up to 10000ms for the device to idle
06-11 22:00:42.212 I/appium  (31426): The following attributes will be included to the page source: [resource-id]
06-11 22:00:42.295 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:42.337 I/appium  (31426): Took 0ms to retrieve 0 matches for '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']' XPath2 query
06-11 22:00:42.342 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":{"error":"no such element","message":"An element could not be located on the page using the given search parameters","stacktrace":"io.appium.uiautomator2.common.exceptions.ElementNotFoundException: An element could not be located on the page using the given search parameters\n\tat io.appium.uiautomator2.utils.ElementLocationHelpers.findElement(ElementLocationHelpers.java:156)\n\tat io.appium.uiautomator2.handler.FindElement.safeHandle(FindElement.java:60)\n\tat io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.java:59)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleRequest(AppiumServlet.java:259)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleHttpRequest(AppiumServlet.java:253)\n\tat io.appium.uiautomator2.http.ServerHandler.channelRead(ServerHandler.java:77)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:102)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:438)\n\tat io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:328)\n\tat io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:302)\n\tat io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:253)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:287)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1422)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:931)\n\tat io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:163)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:700)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:635)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:552)\n\tat io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:514)\n\tat io.netty.util.concurrent.SingleThreadEventExecutor$6.run(SingleThreadEventExecutor.java:1044)\n\tat io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)\n\tat io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)\n\tat java.lang.Thread.run(Thread.java:923)\n"}}
06-11 22:00:42.384 I/appium  (31426): channel read: POST /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/elements
06-11 22:00:42.386 I/appium  (31426): FindElements command
06-11 22:00:42.388 I/appium  (31426): method: 'xpath', selector: '//android.widget.TextView[@resource-id='in.startv.hotstar:id/search_horizontal_title']'
06-11 22:00:42.388 I/appium  (31426): Waiting up to 10000ms for the device to idle
06-11 22:00:42.392 I/appium  (31426): The following attributes will be included to the page source: [resource-id]
06-11 22:00:42.395 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:42.470 D/JioStbInactivityTimer(  926): Timer: count 858 warningTimeout:10680 timeout:10800
06-11 22:00:42.470 D/JioStbInactivityTimer(  926): isUserActive: Curr:4414283 Prev:4414283
06-11 22:00:42.495 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:42.515 I/appium  (31426): Took 0ms to retrieve 8 matches for '//android.widget.TextView[@resource-id='in.startv.hotstar:id/search_horizontal_title']' XPath2 query
06-11 22:00:42.520 I/appium  (31426): Caching 8 found elements
06-11 22:00:42.529 I/appium  (31426): Cached 8 elements
06-11 22:00:42.534 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":[{"ELEMENT":"00000000-0000-0058-ffff-ffff0000013b","element-6066-11e4-a52e-4f735466cecf":"00000000-0000-0058-ffff-ffff0000013b"},{"ELEMENT":"00000000-0000-0058-ffff-ffff00000140","element-6066-11e4-a52e-4f735466cecf":"00000000-0000-0058-fff…
06-11 22:00:42.563 I/appium  (31426): channel read: GET /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element/00000000-0000-0058-ffff-ffff0000013b/attribute/displayed
06-11 22:00:42.564 I/appium  (31426): GetElementAttribute command
06-11 22:00:42.572 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":"true"}
06-11 22:00:42.577 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 4
06-11 22:00:42.593 E/WifiVendorHal(  633): getWifiLinkLayerStats_1_3_Internal(l.973) failed {.code = ERROR_UNKNOWN, .description = unknown error}
06-11 22:00:42.596 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:42.595 W/pool-8-thread-1( 3655): type=1400 audit(0.0:6708): avc: denied { read } for name="arp" dev="proc" ino=4026532018 scontext=u:r:untrusted_app_27:s0:c85,c256,c512,c768 tcontext=u:object_r:proc_net:s0 tclass=file permissive=0 app=com.jio.myhome.mediasharedmp
06-11 22:00:42.603 I/appium  (31426): channel read: GET /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element/00000000-0000-0058-ffff-ffff00000140/attribute/displayed
06-11 22:00:42.599 W/pool-8-thread-1( 3655): type=1400 audit(0.0:6709): avc: denied { read } for name="arp" dev="proc" ino=4026532018 scontext=u:r:untrusted_app_27:s0:c85,c256,c512,c768 tcontext=u:object_r:proc_net:s0 tclass=file permissive=0 app=com.jio.myhome.mediasharedmp
06-11 22:00:42.604 I/appium  (31426): GetElementAttribute command
06-11 22:00:42.613 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":"true"}
06-11 22:00:42.639 I/appium  (31426): channel read: GET /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element/00000000-0000-0058-ffff-ffff00000145/attribute/displayed
06-11 22:00:42.640 I/appium  (31426): GetElementAttribute command
06-11 22:00:42.648 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":"true"}
06-11 22:00:42.655 I/.startv.hotsta(31490): oneway function results will be dropped but finished with status OK and parcel size 4
06-11 22:00:42.657 I/e.swalekh.abct( 1359): oneway function results will be dropped but finished with status OK and parcel size 4
06-11 22:00:42.664 D/JioSTBMRServer-SERVICE( 3589): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-11 22:00:42.664 D/JioSTBMRServer-SERVICE( 3589): #beacon:RKISBFJ60000097:0:false:0:1:SV=181024 , 192.168.1.255
06-11 22:00:42.666 D/JioSTBMRServer-SERVICE( 3589): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-11 22:00:42.667 D/JioSTBMRServer-SERVICE( 3589): #broadcast IP:192.168.1.255
06-11 22:00:42.677 I/appium  (31426): channel read: GET /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element/00000000-0000-0058-ffff-ffff0000014a/attribute/displayed
06-11 22:00:42.678 I/appium  (31426): GetElementAttribute command
06-11 22:00:42.686 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":"true"}
06-11 22:00:42.696 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:42.712 I/appium  (31426): channel read: GET /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element/00000000-0000-0058-ffff-ffff0000014f/attribute/displayed
06-11 22:00:42.713 I/appium  (31426): GetElementAttribute command
06-11 22:00:42.721 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":"true"}
06-11 22:00:42.749 I/appium  (31426): channel read: GET /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element/00000000-0000-0058-ffff-ffff00000154/attribute/displayed
06-11 22:00:42.751 I/appium  (31426): GetElementAttribute command
06-11 22:00:42.759 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":"true"}
