--------- beginning of main
06-12 23:20:28.576 W/ServerBootstrap(21098): Unknown channel option 'SO_KEEPALIVE' for channel '[id: 0x5c9caeec]'
06-12 23:20:28.578 W/ServerBootstrap(21098): Unknown channel option 'TCP_NODELAY' for channel '[id: 0x5c9caeec]'
06-12 23:20:28.580 I/chatty  (  403): uid=0(root) DK-SiCntrl expire 202 lines
--------- beginning of kernel
06-12 23:20:30.011 W/[ 3397.131357@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1863
06-12 23:20:30.539 D/[ 3397.654446@2]  logd(    0): logdr: UID=0 GID=0 PID=21191 b tail=0 logMask=99 pid=0 start=0ns timeout=0ns
06-12 23:20:30.547 D/[ 3397.666533@2]  logd(    0): Skipping 4294967295 entries from slow reader, pid 21191, from LogBuffer::kickMe()
--------- beginning of system
06-12 23:20:30.946 I/ActivityTaskManager(  637): START u0 {flg=0x10000000 cmp=in.startv.hotstar/com.hotstar.MainActivity} from uid 0
06-12 23:30:06.615 W/[ 3973.732581@3]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 23:30:06.621 I/appium  (23842): AppiumResponse: {"sessionId":"158d6047-572b-4284-8849-192991a43748","value":null}
06-12 23:30:06.639 D/rtk_heartbeat(  350): heartbeat_timed_out: heartbeatCmdCount = 3952, expected nextSeqNum = 3952
06-12 23:30:06.641 D/rtk_heartbeat(  350): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 3952,should SeqNum=3952, status = 0
06-12 23:30:06.648 I/appium  (23842): channel read: GET /session/158d6047-572b-4284-8849-192991a43748/element/00000000-0000-003c-ffff-ffff00000027/text
06-12 23:30:06.649 I/appium  (23842): GetText command
06-12 23:30:06.658 I/appium  (23842): AppiumResponse: {"sessionId":"158d6047-572b-4284-8849-192991a43748","value":"Search"}
06-12 23:30:06.669 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:30:06.678 I/appium  (23842): channel read: POST /session/158d6047-572b-4284-8849-192991a43748/appium/device/press_keycode
06-12 23:30:06.680 I/appium  (23842): PressKeyCode command
06-12 23:30:06.680 I/appium  (23842): Calling PressKeyCode... 
06-12 23:30:06.683 D/JioStbInactivityTimer(  936): Timer: count 203 warningTimeout:10680 timeout:10800
06-12 23:30:06.683 D/JioStbInactivityTimer(  936): isUserActive: Curr:3769411 Prev:3769411
06-12 23:30:06.685 D/UiDevice(23842): Pressing keycodes [66] with modifier 0.
06-12 23:30:06.699 F/linker  (24100): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:30:06.705 D/InputDispatcher(  637): injectInputEvent - eventType=1, injectorPid=23823, injectorUid=0, syncMode=2, timeout=30000, policyFlags=0x08000000
06-12 23:30:06.705 D/WindowManager(  637): interceptKeyTq keycode=66 interactive=true keyguardActive=false policyFlags=2b000000
06-12 23:30:06.705 D/WindowManager(  637): CloudPC is in NOT in foreground
06-12 23:30:06.705 D/WindowManager(  637): isKeyNeedsToPassToJioCloudPC :: NO
06-12 23:30:06.706 I/android.hardware.power-service.libperfmgr(  369): Power setBoost: INTERACTION duration: 0
06-12 23:30:06.706 D/WindowManager(  637): interceptKeyTi keyCode=66 down=true repeatCount=0 keyguardOn=false canceled=false
06-12 23:30:06.706 I/libperfmgr(  369): Do Powerhint: INTERACTION
06-12 23:30:06.706 D/WindowManager(  637): CloudPC is in NOT in foreground
06-12 23:30:06.706 D/WindowManager(  637): isKeyNeedsToPassToJioCloudPC :: NO
06-12 23:30:06.706 I/android.hardware.power-service.libperfmgr(  369): Power setBoost: INTERACTION duration: 0
06-12 23:30:06.707 D/GlobalKeyManager(  637): KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_ENTER, scanCode=0, metaState=0, flags=0x0, repeatCount=0, eventTime=3973802, downTime=3973802, deviceId=-1, source=0x101, displayId=-1 }
06-12 23:30:06.707 I/libperfmgr(  369): Do Powerhint: INTERACTION
06-12 23:30:06.707 D/InputDispatcher(  637): Setting input event injection result to 0.  injectorPid=23823, injectorUid=0
06-12 23:30:06.707 D/InputDispatcher(  637): injectInputEvent - Waiting for 1 pending foreground dispatches.
06-12 23:30:06.708 D/InputDispatcher(  637): injectInputEvent - Finished with result 0. injectorPid=23823, injectorUid=0
06-12 23:30:06.710 D/InputDispatcher(  637): injectInputEvent - eventType=1, injectorPid=23823, injectorUid=0, syncMode=2, timeout=30000, policyFlags=0x08000000
06-12 23:30:06.711 D/WindowManager(  637): interceptKeyTq keycode=66 interactive=true keyguardActive=false policyFlags=2b000000
06-12 23:30:06.711 D/WindowManager(  637): CloudPC is in NOT in foreground
06-12 23:30:06.711 D/WindowManager(  637): isKeyNeedsToPassToJioCloudPC :: NO
06-12 23:30:06.711 D/WindowManager(  637): interceptKeyTi keyCode=66 down=false repeatCount=0 keyguardOn=false canceled=false
06-12 23:30:06.711 D/WindowManager(  637): CloudPC is in NOT in foreground
06-12 23:30:06.711 D/WindowManager(  637): isKeyNeedsToPassToJioCloudPC :: NO
06-12 23:30:06.711 D/GlobalKeyManager(  637): KeyEvent { action=ACTION_UP, keyCode=KEYCODE_ENTER, scanCode=0, metaState=0, flags=0x0, repeatCount=0, eventTime=3973802, downTime=3973802, deviceId=-1, source=0x101, displayId=-1 }
06-12 23:30:06.712 D/InputDispatcher(  637): Setting input event injection result to 0.  injectorPid=23823, injectorUid=0
06-12 23:30:06.712 D/InputDispatcher(  637): injectInputEvent - Waiting for 1 pending foreground dispatches.
06-12 23:30:06.714 D/InputDispatcher(  637): injectInputEvent - Finished with result 0. injectorPid=23823, injectorUid=0
06-12 23:30:06.718 I/sub_mixing_factory(  349): [usecase_change_validate_l_sm:1209] ++++continuous:0 dev masks:0, out masks:0, out usecase PCM_NORMAL
06-12 23:30:06.718 I/sub_mixing_factory(  349): [usecase_change_validate_l_sm:1216] add usecase PCM_NORMAL, cnt 1
06-12 23:30:06.718 D/sub_mixing_factory(  349): [usecase_change_validate_l_sm:1228] cur dev masks:0, add out usecase:PCM_NORMAL
06-12 23:30:06.718 I/sub_mixing_factory(  349): [usecase_change_validate_l_sm:1259] ----continuous:0 dev masks:0x1, out masks:0x1, out usecase PCM_NORMAL
06-12 23:30:06.718 D/aml_audio_port(  349): [new_input_port:260] buf_frames:384,frame_size:4 ==> thunk_size:1536
06-12 23:30:06.718 I/aml_audio_port(  349): [get_input_port_type:109] samplerate:48000, flags:0x2, channel_cnt:2
06-12 23:30:06.718 D/aml_audio_port(  349): [new_input_port:286] inport:PCM_SYSTEM, buf:6144, direct:0, format:0x1, rate:48000, ch:2
06-12 23:30:06.718 I/amlAudioMixer(  349): [init_mixer_input_port:175] input port:PCM_SYSTEM, size 384 frames, frame_write_sum:14071808
06-12 23:30:06.718 I/aml_audio_port(  349): [get_input_port_type:109] samplerate:48000, flags:0x2, channel_cnt:2
06-12 23:30:06.718 I/sub_mixing_factory(  349): [mixer_aux_buffer_write_sm:1066] stream 0xf139b000 input port:PCM_SYSTEM
06-12 23:30:06.718 I/sub_mixing_factory(  349): [mixer_aux_buffer_write_sm:1076] padding_bytes 12288
06-12 23:30:06.718 I/amlAudioMixer(  349): [mixer_write_inport:260] input port:PCM_SYSTEM is active now
06-12 23:30:06.719 I/sub_mixing_factory(  349): [mixer_aux_buffer_write_sm:1076] padding_bytes 10752
06-12 23:30:06.719 I/sub_mixing_factory(  349): [mixer_aux_buffer_write_sm:1076] padding_bytes 9216
06-12 23:30:06.719 I/sub_mixing_factory(  349): [mixer_aux_buffer_write_sm:1076] padding_bytes 7680
06-12 23:30:06.719 I/sub_mixing_factory(  349): [mixer_aux_buffer_write_sm:1076] padding_bytes 6144
06-12 23:30:06.721 I/amlAudioMixer(  349): [mixer_inports_read:704] input port:PCM_SYSTEM first start, portId:0, avail:6144
06-12 23:30:06.721 I/sub_mixing_factory(  349): [mixer_aux_buffer_write_sm:1076] padding_bytes 4608
06-12 23:30:06.724 I/system_server(  637): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 23:30:06.725 I/system_server(  637): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 23:30:06.727 I/appium  (23842): AppiumResponse: {"sessionId":"158d6047-572b-4284-8849-192991a43748","value":null}
06-12 23:30:06.734 I/sub_mixing_factory(  349): [mixer_aux_buffer_write_sm:1076] padding_bytes 3072
06-12 23:30:06.742 I/sub_mixing_factory(  349): [mixer_aux_buffer_write_sm:1076] padding_bytes 1536
06-12 23:30:06.757 I/appium  (23842): channel read: POST /session/158d6047-572b-4284-8849-192991a43748/element
06-12 23:30:06.758 I/appium  (23842): FindElement command
06-12 23:30:06.761 I/appium  (23842): method: 'xpath', selector: '//android.widget.EditText[@resource-id='in.startv.hotstar:id/search_bar']'
06-12 23:30:06.762 I/appium  (23842): Waiting up to 10000ms for the device to idle
06-12 23:30:06.770 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:30:06.782 D/ltts_ip_emm(  403): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-12 23:30:06.808 W/SoundPool(23915): Use of stream types is deprecated for operations other than volume control
06-12 23:30:06.809 W/SoundPool(23915): See the documentation of SoundPool() for what to use instead with android.media.AudioAttributes to qualify your playback use case
06-12 23:30:06.832 I/AmFFmpegExtractor(  465): checkInList: isw:0, m:audio/ogg, t:1, i:86021 t:0
06-12 23:30:06.833 I/AmFFmpegExtractor(  465): checkInList: isw:1, m:audio/ogg, t:1, i:86021 t:0
06-12 23:30:06.833 I/AmFFmpegExtractor(  465): checkInList: isw:0, m:audio/ogg, t:1, i:86021 t:0
06-12 23:30:06.833 E/AmFFmpegExtractor(  465): codec_ctx->properties: 0
06-12 23:30:06.833 I/AmFFmpegExtractor(  465): checkInList: isw:1, m:audio/ogg, t:1, i:86021 t:0
06-12 23:30:06.833 I/AmFFmpegExtractor(  465): checkSupportInList ret 1
06-12 23:30:06.833 E/AmFFmpegExtractor(  465): codec_ctx->properties: 0
06-12 23:30:06.833 I/AmFFmpegExtractor(  465): checkSupportInList ret 1
06-12 23:30:06.849 I/AmFFmpegExtractor(  465): checkInList: isw:0, m:audio/ogg, t:1, i:86021 t:0
06-12 23:30:06.849 I/AmFFmpegExtractor(  465): checkInList: isw:1, m:audio/ogg, t:1, i:86021 t:0
06-12 23:30:06.850 E/AmFFmpegExtractor(  465): codec_ctx->properties: 0
06-12 23:30:06.850 I/AmFFmpegExtractor(  465): checkSupportInList ret 0
06-12 23:30:06.850 E/AmFFmpegExtractor(  465): vendor do not support
06-12 23:30:06.853 I/AmFFmpegExtractor(  465): checkInList: isw:0, m:audio/ogg, t:1, i:86021 t:0
06-12 23:30:06.853 I/AmFFmpegExtractor(  465): checkInList: isw:1, m:audio/ogg, t:1, i:86021 t:0
06-12 23:30:06.853 E/AmFFmpegExtractor(  465): codec_ctx->properties: 0
06-12 23:30:06.853 I/AmFFmpegExtractor(  465): checkSupportInList ret 0
06-12 23:30:06.854 E/AmFFmpegExtractor(  465): vendor do not support
06-12 23:30:06.858 E/Utils   (  465): did not find channel-count and/or sample-rate
06-12 23:30:06.860 V/DigitalSignage(  637): Package Name: null
06-12 23:30:06.861 V/DigitalSignage(  637): Left: 0
06-12 23:30:06.861 V/DigitalSignage(  637): Right: 0
06-12 23:30:06.861 V/DigitalSignage(  637): Top: 0
06-12 23:30:06.861 V/DigitalSignage(  637): Bottom: 0
06-12 23:30:06.861 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:30:06.861 I/AmAVUtils(23915): set profile 0 level:0
06-12 23:30:06.865 D/CCodec  (23915): allocate(c2.android.vorbis.decoder)
06-12 23:30:06.865 V/C2Store (  479): in init
06-12 23:30:06.866 V/C2Store (  479): loading dll
06-12 23:30:06.869 E/Utils   (  465): did not find channel-count and/or sample-rate
06-12 23:30:06.870 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:30:06.874 I/AmAVUtils(23915): set profile 0 level:0
06-12 23:30:06.881 D/CCodec  (23915): allocate(c2.android.vorbis.decoder)
06-12 23:30:06.894 I/CCodec  (23915): Created component [c2.android.vorbis.decoder]
06-12 23:30:06.894 D/CCodecConfig(23915): read media type: audio/vorbis
06-12 23:30:06.895 I/CCodec  (23915): Created component [c2.android.vorbis.decoder]
06-12 23:30:06.896 D/CCodecConfig(23915): read media type: audio/vorbis
06-12 23:30:06.899 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: algo.buffers.max-count.values
06-12 23:30:06.900 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: algo.buffers.max-count.values
06-12 23:30:06.900 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: output.subscribed-indices.values
06-12 23:30:06.900 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: output.subscribed-indices.values
06-12 23:30:06.900 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: input.buffers.allocator-ids.values
06-12 23:30:06.901 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: input.buffers.allocator-ids.values
06-12 23:30:06.901 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: output.buffers.allocator-ids.values
06-12 23:30:06.901 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: algo.buffers.allocator-ids.values
06-12 23:30:06.901 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: output.buffers.allocator-ids.values
06-12 23:30:06.901 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: algo.buffers.allocator-ids.values
06-12 23:30:06.902 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: output.buffers.pool-ids.values
06-12 23:30:06.902 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: output.buffers.pool-ids.values
06-12 23:30:06.902 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: algo.buffers.pool-ids.values
06-12 23:30:06.902 D/ReflectedParamUpdater(23915): extent() != 1 for single value type: algo.buffers.pool-ids.values
06-12 23:30:06.906 I/CCodecConfig(23915): query failed after returning 7 values (BAD_INDEX)
06-12 23:30:06.906 D/CCodecConfig(23915): c2 config diff is Dict {
06-12 23:30:06.906 D/CCodecConfig(23915):   c2::u32 coded.bitrate.value = 64000
06-12 23:30:06.906 D/CCodecConfig(23915):   c2::u32 input.buffers.max-size.value = 32768
06-12 23:30:06.906 D/CCodecConfig(23915):   c2::u32 input.delay.value = 0
06-12 23:30:06.906 D/CCodecConfig(23915):   string input.media-type.value = "audio/vorbis"
06-12 23:30:06.906 D/CCodecConfig(23915):   string output.media-type.value = "audio/raw"
06-12 23:30:06.906 D/CCodecConfig(23915):   c2::u32 raw.channel-count.value = 1
06-12 23:30:06.906 D/CCodecConfig(23915):   c2::u32 raw.sample-rate.value = 48000
06-12 23:30:06.906 D/CCodecConfig(23915): }
06-12 23:30:06.908 D/CCodec  (23915): [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
06-12 23:30:06.908 D/CCodecConfig(23915): no c2 equivalents for durationUs
06-12 23:30:06.908 D/CCodecConfig(23915): no c2 equivalents for track-id
06-12 23:30:06.908 D/CCodecConfig(23915): no c2 equivalents for csd-1
06-12 23:30:06.908 D/CCodecConfig(23915): no c2 equivalents for channel-mask
06-12 23:30:06.908 D/CCodecConfig(23915): no c2 equivalents for flags
06-12 23:30:06.909 I/CCodecConfig(23915): query failed after returning 7 values (BAD_INDEX)
06-12 23:30:06.909 D/CCodecConfig(23915): c2 config diff is Dict {
06-12 23:30:06.909 D/CCodecConfig(23915):   c2::u32 coded.bitrate.value = 64000
06-12 23:30:06.909 D/CCodecConfig(23915):   c2::u32 input.buffers.max-size.value = 32768
06-12 23:30:06.909 D/CCodecConfig(23915):   c2::u32 input.delay.value = 0
06-12 23:30:06.909 D/CCodecConfig(23915):   string input.media-type.value = "audio/vorbis"
06-12 23:30:06.909 D/CCodecConfig(23915):   string output.media-type.value = "audio/raw"
06-12 23:30:06.909 D/CCodecConfig(23915):   c2::u32 raw.channel-count.value = 1
06-12 23:30:06.909 D/CCodecConfig(23915):   c2::u32 raw.sample-rate.value = 48000
06-12 23:30:06.909 D/CCodecConfig(23915): }
06-12 23:30:06.911 D/CCodec  (23915): [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
06-12 23:30:06.911 D/CCodecConfig(23915): no c2 equivalents for durationUs
06-12 23:30:06.911 D/CCodecConfig(23915): no c2 equivalents for track-id
06-12 23:30:06.911 D/CCodecConfig(23915): no c2 equivalents for csd-1
06-12 23:30:06.911 D/CCodecConfig(23915): no c2 equivalents for channel-mask
06-12 23:30:06.911 D/CCodecConfig(23915): c2 config diff is   c2::u32 raw.sample-rate.value = 16000
06-12 23:30:06.911 D/CCodecConfig(23915): no c2 equivalents for flags
06-12 23:30:06.912 D/CCodecConfig(23915): c2 config diff is   c2::u32 raw.sample-rate.value = 16000
06-12 23:30:06.913 W/Codec2Client(23915): query -- param skipped: index = 1107298332.
06-12 23:30:06.913 D/CCodec  (23915): setup formats input: AMessage(what = 0x00000000) = {
06-12 23:30:06.913 D/CCodec  (23915):   int32_t channel-count = 1
06-12 23:30:06.913 D/CCodec  (23915):   int32_t max-input-size = 32768
06-12 23:30:06.913 D/CCodec  (23915):   string mime = "audio/vorbis"
06-12 23:30:06.913 D/CCodec  (23915):   int32_t sample-rate = 16000
06-12 23:30:06.913 D/CCodec  (23915): } and output: AMessage(what = 0x00000000) = {
06-12 23:30:06.913 D/CCodec  (23915):   int32_t channel-count = 1
06-12 23:30:06.913 D/CCodec  (23915):   string mime = "audio/raw"
06-12 23:30:06.913 D/CCodec  (23915):   int32_t sample-rate = 16000
06-12 23:30:06.913 D/CCodec  (23915):   int32_t channel-mask = 1
06-12 23:30:06.913 D/CCodec  (23915): }
06-12 23:30:06.914 W/Codec2Client(23915): query -- param skipped: index = 1342179345.
06-12 23:30:06.914 W/Codec2Client(23915): query -- param skipped: index = 2415921170.
06-12 23:30:06.914 W/Codec2Client(23915): query -- param skipped: index = 1107298332.
06-12 23:30:06.915 D/CCodec  (23915): setup formats input: AMessage(what = 0x00000000) = {
06-12 23:30:06.915 D/CCodec  (23915):   int32_t channel-count = 1
06-12 23:30:06.915 D/CCodec  (23915):   int32_t max-input-size = 32768
06-12 23:30:06.915 D/CCodec  (23915):   string mime = "audio/vorbis"
06-12 23:30:06.915 D/CCodec  (23915):   int32_t sample-rate = 16000
06-12 23:30:06.915 D/CCodec  (23915): } and output: AMessage(what = 0x00000000) = {
06-12 23:30:06.915 D/CCodec  (23915):   int32_t channel-count = 1
06-12 23:30:06.915 D/CCodec  (23915):   string mime = "audio/raw"
06-12 23:30:06.915 D/CCodec  (23915):   int32_t sample-rate = 16000
06-12 23:30:06.915 D/CCodec  (23915):   int32_t channel-mask = 1
06-12 23:30:06.915 D/CCodec  (23915): }
06-12 23:30:06.915 E/FMQ     (23915): grantorIdx must be less than 3
06-12 23:30:06.915 E/FMQ     (23915): grantorIdx must be less than 3
06-12 23:30:06.915 D/CCodecBufferChannel(23915): [c2.android.vorbis.decoder#96] Created input block pool with allocatorID 16 => poolID 18 - OK (0)
06-12 23:30:06.915 W/Codec2Client(23915): query -- param skipped: index = 1342179345.
06-12 23:30:06.915 W/Codec2Client(23915): query -- param skipped: index = 2415921170.
06-12 23:30:06.916 D/BufferPoolAccessor2.0(  479): bufferpool2 0xf29fd318 : 0(0 size) total buffers - 0(0 size) used buffers - 104/109 (recycle/alloc) - 5/109 (fetch/transfer)
06-12 23:30:06.916 D/BufferPoolAccessor2.0(  479): Destruction - bufferpool2 0xf29fd318 cached: 0/0M, 0/0% in use; allocs: 109, 95% recycled; transfers: 109, 95% unfetched
06-12 23:30:06.916 E/FMQ     (  479): grantorIdx must be less than 3
06-12 23:30:06.916 E/FMQ     (  479): grantorIdx must be less than 3
06-12 23:30:06.916 E/FMQ     (23915): grantorIdx must be less than 3
06-12 23:30:06.916 E/FMQ     (23915): grantorIdx must be less than 3
06-12 23:30:06.917 D/CCodecBufferChannel(23915): [c2.android.vorbis.decoder#192] Created input block pool with allocatorID 16 => poolID 19 - OK (0)
06-12 23:30:06.917 D/BufferPoolAccessor2.0(23915): bufferpool2 0xd65fe698 : 0(0 size) total buffers - 0(0 size) used buffers - 0/5 (recycle/alloc) - 4/216 (fetch/transfer)
06-12 23:30:06.917 D/BufferPoolAccessor2.0(23915): Destruction - bufferpool2 0xd65fe698 cached: 0/0M, 0/0% in use; allocs: 5, 0% recycled; transfers: 216, 98% unfetched
06-12 23:30:06.917 I/CCodecBufferChannel(23915): [c2.android.vorbis.decoder#96] Created output block pool with allocatorID 16 => poolID 46 - OK
06-12 23:30:06.917 D/CCodecBufferChannel(23915): [c2.android.vorbis.decoder#96] Configured output block pool ids 46 => OK
06-12 23:30:06.919 E/FMQ     (  479): grantorIdx must be less than 3
06-12 23:30:06.919 E/FMQ     (  479): grantorIdx must be less than 3
06-12 23:30:06.919 D/SimpleC2Component(  479): Using output block pool with poolID 46 => got 46 - 0
06-12 23:30:06.920 I/CCodecBufferChannel(23915): [c2.android.vorbis.decoder#192] Created output block pool with allocatorID 16 => poolID 47 - OK
06-12 23:30:06.921 D/CCodecBufferChannel(23915): [c2.android.vorbis.decoder#192] Configured output block pool ids 47 => OK
06-12 23:30:06.925 D/SimpleC2Component(  479): Using output block pool with poolID 47 => got 47 - 0
06-12 23:30:06.927 E/FMQ     (23915): grantorIdx must be less than 3
06-12 23:30:06.927 E/FMQ     (  479): grantorIdx must be less than 3
06-12 23:30:06.930 E/FMQ     (23915): grantorIdx must be less than 3
