--------- beginning of crash
06-12 10:55:22.974 F/linker  (18505): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 11:10:34.446 D/JioLauncher( 1779): live-tv-previousIp-[/fe80::1%wlan0, /192.168.1.1]-newHost-[/fe80::1%wlan0, /192.168.1.1]
06-12 11:10:34.449 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[115,115], OUT[92,92,92] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.459 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 7 lines
06-12 11:10:34.461 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[115,115], OUT[92,92,92] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.465 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[116,116], OUT[92,92,92] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.472 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 6 lines
06-12 11:10:34.474 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[116,116], OUT[92,92,92] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.483 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[116,116], OUT[93,93,93] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.486 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[116,116], OUT[93,93,93] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.487 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:10:34.488 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[116,116], OUT[93,93,93] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.490 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:10:34.492 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[116,116], OUT[93,93,93] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.495 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[117,117], OUT[93,93,93] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.499 E/WifiVendorHal(  628): getWifiLinkLayerStats_1_3_Internal(l.973) failed {.code = ERROR_UNKNOWN, .description = unknown error}
06-12 11:10:34.500 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[117,117], OUT[93,93,93] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.502 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[117,117], OUT[93,93,93] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.513 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[117,117], OUT[94,94,94] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.521 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:10:34.522 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[117,117], OUT[94,94,94] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.524 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[118,118], OUT[94,94,94] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.542 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 11 lines
06-12 11:10:34.544 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[118,118], OUT[94,94,94] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.554 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[118,118], OUT[95,95,95] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.571 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 14 lines
06-12 11:10:34.572 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[118,118], OUT[95,95,95] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.574 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[119,119], OUT[95,95,95] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.583 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:10:34.584 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[119,119], OUT[95,95,95] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.587 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[119,119], OUT[96,95,95] DEC[0->0] => DEVICE[3+0/3->0+1/14] => CLIENT[12]\n"
06-12 11:10:34.587 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:10:34.596 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[119,119], OUT[96,96,96] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.620 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 16 lines
06-12 11:10:34.621 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[119,119], OUT[96,96,96] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.624 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[120,120], OUT[96,96,96] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.626 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:10:34.627 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[120,120], OUT[96,96,96] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.637 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[120,120], OUT[97,97,97] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.651 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 10 lines
06-12 11:10:34.652 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[120,120], OUT[97,97,97] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.654 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[121,121], OUT[97,97,97] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.655 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[121,121], OUT[97,97,97] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.656 D/DvbiInterface(  403): startEmmSession[1104]: primary_address: "rtp://10.70.220.50@232.24.3.241:5001"
06-12 11:10:34.656 D/DvbiInterface(  403): startEmmSession[1114]: secondary_address: ""
06-12 11:10:34.656 I/DvbiInterface(  403): startEmmSession[1136]: IPTV_EMM_Open | [args] URI: "rtp://10.70.220.50@232.24.3.241", port: 5001, fec: 2
06-12 11:10:34.656 D/dvb_iptv(  403): IPTV_Emm_Open[2003]: URL=rtp://10.70.220.50@232.24.3.241, port=5001 fec_layer=2 port1=0, port2=0
06-12 11:10:34.656 D/dvb_iptv(  403): ParseUrl[1748]: before parse | url: "10.70.220.50@232.24.3.241", src_addr: "", mc_addr: ""
06-12 11:10:34.656 D/dvb_iptv(  403): ParseUrl[1811]: after parse | url: "232.24.3.241", src_addr: "10.70.220.50", mc_addr: "232.24.3.241"
06-12 11:10:34.656 D/dvb_iptv(  403): IPTV_Emm_Open[2032]: Found 2 addresses for 232.24.3.241
06-12 11:10:34.656 D/dvb_iptv(  403): IPTV_Emm_Open[2040]: 0: family=IPv4, type=datagram, protocol=UDP, multicast=yes
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 11:10:34.656 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[121,121], OUT[97,97,97] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWBind[928]: Bind (fd=16) port 5001, done okay
06-12 11:10:34.656 D/dvb_iptv(  403): SocketBind[727]: bound socket, port=5001
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWAddMembership[1156]: src url SSM enabled
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 16
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 11:10:34.656 D/stbhwnet(  403): STB_NWAddMembership[1182]: setsockopt success for all
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWBind[928]: Bind (fd=17) port 5002, done okay
06-12 11:10:34.657 D/dvb_iptv(  403): SocketBind[727]: bound socket, port=5002
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1156]: src url SSM enabled
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 17
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1182]: setsockopt success for all
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWBind[928]: Bind (fd=18) port 5003, done okay
06-12 11:10:34.657 D/dvb_iptv(  403): SocketBind[727]: bound socket, port=5003
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1156]: src url SSM enabled
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 18
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1182]: setsockopt success for all
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWBind[928]: Bind (fd=19) port 5005, done okay
06-12 11:10:34.657 D/dvb_iptv(  403): SocketBind[727]: bound socket, port=5005
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1156]: src url SSM enabled
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 19
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 11:10:34.657 D/stbhwnet(  403): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 11:10:34.658 D/stbhwnet(  403): STB_NWAddMembership[1182]: setsockopt success for all
06-12 11:10:34.658 D/dvb_iptv(  403): IPTV_Emm_Open[2126]: [SockTime] EMM socket open time: 1749706834s 658129us
06-12 11:10:34.658 I/Aml_MP  (  403): AmlCasBase [create:29] cas serviceType: verimatrix IPTV
06-12 11:10:34.658 I/Aml_MP  (  403): AmlCasBase create, iptv vmxcas v2 support
06-12 11:10:34.658 I/Aml_MP  (  403): AmlVMXIptvCas_V2 ctor AmlVMXIptvCas_V2
06-12 11:10:34.658 D/am_cas_api(  403): [createAmCas/77]
06-12 11:10:34.658 E/AVPIPTV (  403): [0] AmCasIPTVSC2 at # 672, class_instance_index=0
06-12 11:10:34.658 D/ltts_ip_emm(  403): openEmmCasSession[437]: IPTV EMM Cas openSession susccess CASSession ID: f332fc00
06-12 11:10:34.658 D/DvbiInterface(  403): StopStartcurrentemmsession[1198]: Successfully started the emm session: 0xf37619c0
06-12 11:10:34.658 D/dvb_iptv(  403): restartEmmSession[1181]: restart Emm monitor task success
06-12 11:10:34.658 D/dvb_iptv(  403): restartEmmSession[1187]: restart Emm monitor task stop and start successful - 1
06-12 11:10:34.658 D/dvb_iptv(  403): restartEmmSession[1172]: waiting for restart emm signal
06-12 11:10:34.660 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[121,121], OUT[97,97,97] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.676 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 11 lines
06-12 11:10:34.678 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[121,121], OUT[97,97,97] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.687 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[121,121], OUT[98,98,98] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.687 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:10:34.689 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[121,121], OUT[98,98,98] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.700 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 7 lines
06-12 11:10:34.701 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[121,121], OUT[98,98,98] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.703 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[122,122], OUT[98,98,98] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.706 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 11:10:34.708 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[122,122], OUT[98,98,98] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.718 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[122,122], OUT[99,99,99] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.724 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 4 lines
06-12 11:10:34.726 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[122,122], OUT[99,99,99] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.726 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 4003, expected nextSeqNum = 4003
06-12 11:10:34.727 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 4003,should SeqNum=4003, status = 0
06-12 11:10:34.728 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[122,122], OUT[99,99,99] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.730 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:10:34.731 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[122,122], OUT[99,99,99] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.733 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[123,123], OUT[99,99,99] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.744 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 7 lines
06-12 11:10:34.745 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[123,123], OUT[99,99,99] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.754 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[123,123], OUT[100,100,100] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.780 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 21 lines
06-12 11:10:34.780 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[123,123], OUT[100,100,100] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.783 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[124,124], OUT[100,100,100] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.786 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 11:10:34.787 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[124,124], OUT[100,100,100] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.788 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:10:34.789 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[124,124], OUT[100,100,100] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.790 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[124,124], OUT[100,100,100] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.793 D/JioStbInactivityTimer(  928): Timer: count 129 warningTimeout:10680 timeout:10800
06-12 11:10:34.794 D/JioStbInactivityTimer(  928): isUserActive: Curr:3894116 Prev:3894116
06-12 11:10:34.882 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[124,124], OUT[103,103,103] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.886 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[125,125], OUT[103,103,103] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.888 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:10:34.889 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[125,125], OUT[103,103,103] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.891 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:10:34.894 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[125,125], OUT[103,103,103] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.902 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[126,126], OUT[103,103,103] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.904 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[126,126], OUT[104,103,103] DEC[0->0] => DEVICE[3+0/3->0+1/14] => CLIENT[12]\n"
06-12 11:10:34.913 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[127,127], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.938 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 12 lines
06-12 11:10:34.940 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[127,127], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.942 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[128,128], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.945 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[128,128], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.954 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[128,128], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.966 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 9 lines
06-12 11:10:34.967 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[128,128], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.976 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.983 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 3 lines
06-12 11:10:34.985 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.988 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:10:34.989 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:34.991 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:10:34.992 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:35.003 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[106,106,106] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:35.019 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 12 lines
06-12 11:10:35.020 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[106,106,106] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:35.022 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[130,130], OUT[106,106,106] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:35.033 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[130,130], OUT[107,107,107] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:35.050 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 13 lines
06-12 11:10:35.051 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[130,130], OUT[107,107,107] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:35.053 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[131,131], OUT[107,107,107] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:35.071 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 10 lines
06-12 11:10:35.072 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[131,131], OUT[107,107,107] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:10:35.074 D/JioAppOptimizer( 1718): AppOptimizerService :: handleMessage()
06-12 11:10:35.077 D/JioAppOptimizer( 1718): AppOptimizerService :: handleMessage() : Foreground Package=in.startv.hotstar
06-12 11:10:35.077 D/JioAppOptimizer( 1718): AppOptimizerService :: handleMessage() : Free memory available in MB : 545.84765625
06-12 11:10:35.077 D/JioAppOptimizer( 1718): AppOptimizerService :: handleMessage() : checkAndRemoveBackgroundApps()
06-12 11:10:35.077 D/JioAppOptimizer( 1718): AppOptimizerService :: checkAndRemoveBackgroundApps()
06-12 11:10:35.082 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[131,131], OUT[108,108,108] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
