--------- beginning of kernel
06-12 11:11:27.829 W/[ 4077.418805@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 14
06-12 11:11:28.690 D/[ 4078.276862@3]  logd(    0): logdr: UID=0 GID=0 PID=23330 b tail=0 logMask=99 pid=0 start=0ns timeout=0ns
06-12 11:11:28.690 D/[ 4078.278456@2]  logd(    0): Skipping 4294967295 entries from slow reader, pid 23330, from LogBuffer::kickMe()
--------- beginning of system
06-12 11:11:28.858 I/ActivityTaskManager(  628): START u0 {flg=0x10000000 cmp=in.startv.hotstar/com.hotstar.MainActivity} from uid 0
06-12 11:18:25.975 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[126,126], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:25.978 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[127,127], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:25.981 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[127,127], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:25.981 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:25.982 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[127,127], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:25.987 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[127,127], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:25.990 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[128,128], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.014 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 16 lines
06-12 11:18:26.015 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[128,128], OUT[104,104,104] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.024 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[128,128], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.036 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 7 lines
06-12 11:18:26.037 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[128,128], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.039 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.044 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 3 lines
06-12 11:18:26.046 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[105,105,105] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.055 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[106,106,106] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.066 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 9 lines
06-12 11:18:26.068 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[129,129], OUT[106,106,106] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.069 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[130,130], OUT[106,106,106] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.079 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 7 lines
06-12 11:18:26.080 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[130,130], OUT[106,106,106] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.081 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:26.081 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[130,130], OUT[106,106,106] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.095 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 9 lines
06-12 11:18:26.096 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[130,130], OUT[106,106,106] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.106 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[130,130], OUT[107,107,107] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.115 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 6 lines
06-12 11:18:26.116 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[130,130], OUT[107,107,107] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.118 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[131,131], OUT[107,107,107] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.124 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:18:26.125 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[131,131], OUT[107,107,107] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.135 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[131,131], OUT[108,108,108] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.146 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:18:26.147 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[131,131], OUT[108,108,108] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.149 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[132,132], OUT[108,108,108] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.166 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 13 lines
06-12 11:18:26.167 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[132,132], OUT[108,108,108] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.176 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[132,132], OUT[109,109,109] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.179 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 11:18:26.181 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[132,132], OUT[109,109,109] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.181 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:26.183 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[132,132], OUT[109,109,109] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.195 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 11:18:26.196 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[132,132], OUT[109,109,109] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.198 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[133,133], OUT[109,109,109] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.206 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:18:26.208 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[133,133], OUT[109,109,109] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.218 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[133,133], OUT[110,110,110] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.226 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:18:26.227 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[133,133], OUT[110,110,110] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.233 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[134,134], OUT[110,110,110] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.245 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 11:18:26.247 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[134,134], OUT[110,110,110] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.256 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[134,134], OUT[111,111,111] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.275 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 11 lines
06-12 11:18:26.276 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[134,134], OUT[111,111,111] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.278 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[135,135], OUT[111,111,111] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.279 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:18:26.281 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[135,135], OUT[111,111,111] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.281 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:26.282 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[135,135], OUT[111,111,111] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.296 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 10 lines
06-12 11:18:26.298 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[135,135], OUT[111,111,111] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.308 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[135,135], OUT[112,112,112] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.324 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 12 lines
06-12 11:18:26.325 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[135,135], OUT[112,112,112] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.326 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[136,136], OUT[112,112,112] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.375 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[136,136], OUT[114,114,114] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.379 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 3 lines
06-12 11:18:26.381 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[136,136], OUT[114,114,114] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.382 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:26.385 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[136,136], OUT[114,114,114] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.390 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[136,136], OUT[114,114,114] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.396 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[137,137], OUT[114,114,114] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.400 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:18:26.404 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[137,137], OUT[114,114,114] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.407 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[138,138], OUT[114,114,114] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.418 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[138,138], OUT[115,115,115] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.433 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 11:18:26.434 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[138,138], OUT[115,115,115] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.437 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[139,139], OUT[115,115,115] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.449 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[139,139], OUT[116,116,116] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.464 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 11:18:26.466 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[139,139], OUT[116,116,116] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.468 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[140,140], OUT[116,116,116] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.471 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 13
06-12 11:18:26.473 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[140,140], OUT[116,116,116] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.476 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:18:26.479 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[140,140], OUT[116,116,116] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.482 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:26.486 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[140,140], OUT[116,116,116] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.490 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[140,140], OUT[116,116,116] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.501 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[140,140], OUT[117,117,117] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.513 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:18:26.514 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[140,140], OUT[117,117,117] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.517 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[141,141], OUT[117,117,117] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.522 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:18:26.531 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[141,141], OUT[117,117,117] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.540 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[141,141], OUT[118,118,118] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.563 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 14 lines
06-12 11:18:26.564 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[141,141], OUT[118,118,118] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.566 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[142,142], OUT[118,118,118] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.576 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[142,142], OUT[119,119,119] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.580 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 11:18:26.582 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[142,142], OUT[119,119,119] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.582 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:26.584 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[142,142], OUT[119,119,119] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.593 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:18:26.595 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[142,142], OUT[119,119,119] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.597 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[143,143], OUT[119,119,119] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.610 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 4 lines
06-12 11:18:26.612 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[143,143], OUT[119,119,119] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.621 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[143,143], OUT[120,120,120] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.634 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 11:18:26.636 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[143,143], OUT[120,120,120] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.646 D/CCodecBuffers(24974): [c2.android.aac.decoder#463:1D-Input.Impl[N]] codec released a buffer owned by client (index 0)
06-12 11:18:26.655 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[144,144], OUT[121,121,121] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.674 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 12 lines
06-12 11:18:26.675 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[144,144], OUT[121,121,121] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.677 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[145,145], OUT[121,121,121] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.679 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:18:26.681 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[145,145], OUT[121,121,121] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.682 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:26.683 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[145,145], OUT[121,121,121] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.690 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:18:26.692 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[145,145], OUT[121,121,121] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.701 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[145,145], OUT[122,122,122] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.722 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 14 lines
06-12 11:18:26.724 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[145,145], OUT[122,122,122] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.726 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[146,146], OUT[122,122,122] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.731 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 4 lines
06-12 11:18:26.733 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[146,146], OUT[122,122,122] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.744 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[146,146], OUT[123,123,123] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.754 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 11:18:26.755 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[146,146], OUT[123,123,123] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.757 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[123,123,123] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.766 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 6 lines
06-12 11:18:26.767 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[123,123,123] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.778 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[124,124,124] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.780 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:18:26.782 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[124,124,124] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.782 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:26.783 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[124,124,124] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.811 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 21 lines
06-12 11:18:26.812 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[124,124,124] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.822 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[125,125,125] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.838 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 12 lines
06-12 11:18:26.839 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[125,125,125] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.840 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 4475, expected nextSeqNum = 4475
06-12 11:18:26.840 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[125,125,125] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.841 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 4475,should SeqNum=4475, status = 0
06-12 11:18:26.843 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[125,125,125] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.852 D/JioStbInactivityTimer(  928): Timer: count 119 warningTimeout:10680 timeout:10800
06-12 11:18:26.852 D/JioStbInactivityTimer(  928): isUserActive: Curr:4376284 Prev:4376284
06-12 11:18:26.882 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:18:26.885 D/BufferPoolAccessor2.0(24974): bufferpool2 0xc22e42d8 : 5(40960 size) total buffers - 4(32768 size) used buffers - 1/6 (recycle/alloc) - 5/244 (fetch/transfer)
06-12 11:18:26.885 D/BufferPoolAccessor2.0(24974): evictor expired: 1, evicted: 1
06-12 11:18:26.889 D/BufferPoolAccessor2.0(  476): evictor expired: 1, evicted: 0
06-12 11:18:26.892 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.895 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[147,147], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.901 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[151,151], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.904 I/chatty  (  475): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 11:18:26.908 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[151,151], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 11:18:26.909 D/BufferPoolAccessor2.0(  476): bufferpool2 0xf00c8f58 : 5(20480 size) total buffers - 1(4096 size) used buffers - 236/241 (recycle/alloc) - 5/240 (fetch/transfer)
