--------- beginning of crash
06-12 16:55:37.164 F/linker  (13997): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 16:59:24.964 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[211,211], OUT[187,187,187] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.989 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 21 lines
06-12 16:59:24.990 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[211,211], OUT[187,187,187] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.006 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.107 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.114 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[211,211], OUT[191,191,191] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.118 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 16:59:25.121 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[211,211], OUT[191,191,191] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.128 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[215,215], OUT[191,191,191] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.132 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 16:59:25.133 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[215,215], OUT[191,191,191] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.207 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.265 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[215,215], OUT[195,195,195] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.272 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[219,219], OUT[195,195,195] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.296 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 12 lines
06-12 16:59:25.298 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[219,219], OUT[195,195,195] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.307 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.353 E/ocessService0:( 2273): failed to create Unix domain socket: Operation not permitted
06-12 16:59:25.363 W/[ 7840.719071@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3571
06-12 16:59:25.383 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[219,219], OUT[198,198,198] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.405 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 10 lines
06-12 16:59:25.407 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[219,219], OUT[198,198,198] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.407 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.409 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[219,219], OUT[198,198,198] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.421 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 16:59:25.422 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[219,219], OUT[198,198,198] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.432 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[219,219], OUT[199,199,199] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.447 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 10 lines
06-12 16:59:25.448 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[219,219], OUT[199,199,199] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.451 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[223,223], OUT[199,199,199] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.458 D/dvb_iptv(  405): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 60
06-12 16:59:25.458 D/stbresmgr(  405): STB_RESNumTuners[315]: num_tuners: 3
06-12 16:59:25.458 E/dvb_iptv(  405): IPTV_GetDvbIpPacketDetails[684]: No valid ECM iptv_handle
06-12 16:59:25.458 D/dvb_iptv(  405): IPTV_GetDvbIpPacketDetails[688]: EMM Pkt stat received_packets:0 lost_packets:0 recov_packets:0 
06-12 16:59:25.458 D/dvb_iptv(  405): getPktDetailOnRetry[710]: Failed to fetch packet details
06-12 16:59:25.458 D/dvb_iptv(  405): ReadEmmNetworkTask[1582]: signal emm restart thread
06-12 16:59:25.458 D/dvb_iptv(  405): IPTV_Emm_Stop[2245]: IPTV_Emm_Stop called
06-12 16:59:25.459 D/ltts_ip_emm(  405): CloseEmmCasSession[446]: EMM CAS CloseSession CASSession ID:f703ac00
06-12 16:59:25.459 I/Aml_MP  (  405): AmlVMXIptvCas_V2 dtor AmlVMXIptvCas_V2
06-12 16:59:25.459 I/Aml_MP  (  405): AmCasLibWrapper [~AmCasLibWrapper:47] 
06-12 16:59:25.459 D/am_cas_api(  405): [releaseAmCas/294]
06-12 16:59:25.459 V/AVPIPTV (  405): [0] ~AmCasIPTVSC2 at # 707, class_instance_index=0
06-12 16:59:25.459 I/Aml_MP  (  405): AmCasLibWrapper delete mCasObj
06-12 16:59:25.459 I/Aml_MP  (  405): AmlCasBase [~AmlCasBase:89] 
06-12 16:59:25.459 D/ltts_ip_emm(  405): CloseEmmCasSession[450]: Aml_MP_CAS_CloseSession_Emm | ret_Aml: 0
06-12 16:59:25.461 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[223,223], OUT[200,200,200] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.482 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 11 lines
06-12 16:59:25.484 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[223,223], OUT[200,200,200] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.486 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[224,224], OUT[200,200,200] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.495 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 6 lines
06-12 16:59:25.496 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[224,224], OUT[200,200,200] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.496 D/ltts_ip_emm(  405): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-12 16:59:25.498 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[224,224], OUT[200,200,200] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.500 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 16:59:25.502 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[224,224], OUT[200,200,200] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.507 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.547 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 7816, expected nextSeqNum = 7816
06-12 16:59:25.548 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 7816,should SeqNum=7816, status = 0
06-12 16:59:25.578 E/WifiVendorHal(  632): getWifiLinkLayerStats_1_3_Internal(l.973) failed {.code = ERROR_UNKNOWN, .description = unknown error}
06-12 16:59:25.584 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[224,224], OUT[203,203,203] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.604 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 11 lines
06-12 16:59:25.607 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[224,224], OUT[203,203,203] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.607 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.615 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[224,224], OUT[203,203,203] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.622 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 16:59:25.625 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[224,224], OUT[203,203,203] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.708 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.743 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[228,228], OUT[207,207,207] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.773 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 19 lines
06-12 16:59:25.774 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[228,228], OUT[207,207,207] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.808 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.860 I/appium  (15007): READER_IDLE: closing the channel
06-12 16:59:25.908 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:25.908 I/appium  (15007): READER_IDLE: closing the channel
06-12 16:59:25.916 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[232,232], OUT[211,211,211] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.922 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 3 lines
06-12 16:59:25.924 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[232,232], OUT[211,211,211] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.925 I/appium  (15007): READER_IDLE: closing the channel
06-12 16:59:25.925 D/JioStbInactivityTimer(  933): Timer: count 77 warningTimeout:10680 timeout:10800
06-12 16:59:25.926 D/JioStbInactivityTimer(  933): isUserActive: Curr:7762653 Prev:7762653
06-12 16:59:25.926 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[232,232], OUT[211,211,211] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.934 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 16:59:25.936 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[232,232], OUT[211,211,211] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:25.959 D/dvb_iptv(  405): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 1
06-12 16:59:25.959 D/stbhwnet(  405): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 16:59:25.959 D/stbhwnet(  405): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:59:25.959 D/stbhwnet(  405): STB_NWDropMembership[1353]: src url SSM enabled
06-12 16:59:25.960 D/stbhwnet(  405): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 16:59:25.960 D/stbhwnet(  405): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 16:59:25.960 D/stbhwnet(  405): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 16:59:25.960 D/stbhwnet(  405): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 16:59:25.960 D/stbhwnet(  405): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:59:25.960 D/stbhwnet(  405): STB_NWDropMembership[1353]: src url SSM enabled
06-12 16:59:25.961 D/stbhwnet(  405): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 16:59:25.961 D/stbhwnet(  405): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 16:59:25.961 D/stbhwnet(  405): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 16:59:25.961 D/stbhwnet(  405): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 16:59:25.961 D/stbhwnet(  405): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:59:25.961 D/stbhwnet(  405): STB_NWDropMembership[1353]: src url SSM enabled
06-12 16:59:25.962 D/stbhwnet(  405): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 16:59:25.962 D/stbhwnet(  405): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 16:59:25.962 D/stbhwnet(  405): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 16:59:25.962 D/stbhwnet(  405): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 16:59:25.962 D/stbhwnet(  405): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:59:25.962 D/stbhwnet(  405): STB_NWDropMembership[1353]: src url SSM enabled
06-12 16:59:25.963 D/stbhwnet(  405): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 16:59:25.963 D/stbhwnet(  405): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 16:59:25.963 D/stbhwnet(  405): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 16:59:25.964 E/DvbiInterface(  405): StopStartcurrentemmsession[1192]: sucessfully stop the emm session
06-12 16:59:26.008 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:26.046 D/JioLauncher( 1781): overlay status check for wifi and bt remote false false
06-12 16:59:26.049 D/Match code1( 1449): 2
06-12 16:59:26.050 D/JIO_TR069-( 1449): Predefined List [com.jio.stb.catv, com.rjil.jiostbsetting, com.iwedia.ui.rjio.launcher.reliance, com.jio.stb.hotellauncher, com.jio.media.oberoi, com.jio.ott]
06-12 16:59:26.052 D/JIO_TR069-( 1449): Caller Package com.iwedia.ui.rjio.launcher.reliance
06-12 16:59:26.052 D/JIO_TR069-( 1449): White Listed Apps []
06-12 16:59:26.053 D/JIO_TR069-( 1449): Final White Listed Apps [com.jio.stb.catv, com.rjil.jiostbsetting, com.iwedia.ui.rjio.launcher.reliance, com.jio.stb.hotellauncher, com.jio.media.oberoi, com.jio.ott, ]
06-12 16:59:26.056 D/JioLauncher( 1781): network-type-------NonJioNetwork
06-12 16:59:26.058 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[236,236], OUT[215,215,215] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.061 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[236,236], OUT[215,215,215] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.063 D/JioLauncher( 1781): live-tv-previousIp-[/fe80::1%wlan0, /192.168.1.1]-newHost-[/fe80::1%wlan0, /192.168.1.1]
06-12 16:59:26.064 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[236,236], OUT[215,215,215] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.098 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 20 lines
06-12 16:59:26.098 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[236,236], OUT[215,215,215] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.101 D/JioLauncher( 1781): isInternetAvailable-method-response-204
06-12 16:59:26.104 D/JioLauncher( 1781): isMulticastReceiver-Connected-to-5GHz-Wi-Fi-network
06-12 16:59:26.108 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:26.176 I/ThermalService(  986): CPU temperatures: [66.100006]
06-12 16:59:26.209 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:26.232 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[240,240], OUT[219,219,219] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.250 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 16:59:26.252 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[240,240], OUT[219,219,219] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.309 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:26.383 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[244,244], OUT[223,223,223] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.407 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 9 lines
06-12 16:59:26.408 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[244,244], OUT[223,223,223] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.409 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:26.411 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[244,244], OUT[223,223,223] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.418 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 4 lines
06-12 16:59:26.420 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[244,244], OUT[223,223,223] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.430 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[244,244], OUT[224,224,224] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.447 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 10 lines
06-12 16:59:26.449 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[244,244], OUT[224,224,224] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:26.464 D/DvbiInterface(  405): startEmmSession[1104]: primary_address: "rtp://10.70.220.50@232.24.3.241:5001"
06-12 16:59:26.464 D/DvbiInterface(  405): startEmmSession[1114]: secondary_address: ""
06-12 16:59:26.464 I/DvbiInterface(  405): startEmmSession[1136]: IPTV_EMM_Open | [args] URI: "rtp://10.70.220.50@232.24.3.241", port: 5001, fec: 2
06-12 16:59:26.464 D/dvb_iptv(  405): IPTV_Emm_Open[2003]: URL=rtp://10.70.220.50@232.24.3.241, port=5001 fec_layer=2 port1=0, port2=0
06-12 16:59:26.464 D/dvb_iptv(  405): ParseUrl[1748]: before parse | url: "10.70.220.50@232.24.3.241", src_addr: "", mc_addr: ""
06-12 16:59:26.464 D/dvb_iptv(  405): ParseUrl[1811]: after parse | url: "232.24.3.241", src_addr: "10.70.220.50", mc_addr: "232.24.3.241"
06-12 16:59:26.464 D/dvb_iptv(  405): IPTV_Emm_Open[2032]: Found 2 addresses for 232.24.3.241
06-12 16:59:26.464 D/dvb_iptv(  405): IPTV_Emm_Open[2040]: 0: family=IPv4, type=datagram, protocol=UDP, multicast=yes
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWBind[928]: Bind (fd=16) port 5001, done okay
06-12 16:59:26.464 D/dvb_iptv(  405): SocketBind[727]: bound socket, port=5001
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1156]: src url SSM enabled
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 16
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1182]: setsockopt success for all
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWBind[928]: Bind (fd=17) port 5002, done okay
06-12 16:59:26.464 D/dvb_iptv(  405): SocketBind[727]: bound socket, port=5002
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 16:59:26.464 D/stbhwnet(  405): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1156]: src url SSM enabled
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 17
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1182]: setsockopt success for all
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWBind[928]: Bind (fd=18) port 5003, done okay
06-12 16:59:26.465 D/dvb_iptv(  405): SocketBind[727]: bound socket, port=5003
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1156]: src url SSM enabled
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 18
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1182]: setsockopt success for all
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWBind[928]: Bind (fd=19) port 5005, done okay
06-12 16:59:26.465 D/dvb_iptv(  405): SocketBind[727]: bound socket, port=5005
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1156]: src url SSM enabled
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 19
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 16:59:26.465 D/stbhwnet(  405): STB_NWAddMembership[1182]: setsockopt success for all
